Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,14.881350040435791,-1005.0
-908.4440628906249,1,4,16.006888151168823,-1005.0
-930.7118593749999,2,3,13.398139953613281,-1004.0
-886.7329613183592,3,5,19.45714497566223,-1006.0
-908.4440628906249,4,4,12.82334589958191,-1005.0
-930.7118593749999,5,3,11.630411148071289,-1004.0
-930.7118593749999,6,3,18.015761852264404,-1004.0
-844.9255213532653,7,7,35.55284309387207,-1008.0
-844.9255213532653,8,7,33.312196016311646,-1008.0
-824.8023833194335,9,8,30.634230852127075,-1009.0
-786.0527656430365,10,10,25.257004976272583,-1011.0
-865.5646372854002,11,6,17.55177903175354,-1007.0
-805.1823237364478,12,9,22.17964196205139,-1010.0
-805.1823237364478,13,9,28.813469886779785,-1010.0
-953.550625,14,2,11.334091186523438,-1003.0
-886.7329613183592,15,5,19.97189211845398,-1006.0
-865.5646372854002,16,6,25.18586492538452,-1007.0
-749.2164103394115,17,12,33.91192698478699,-1013.0
-930.7118593749999,18,3,12.902410984039307,-1004.0
-697.3438788269304,19,15,74.57622909545898,-1016.0
-824.8023833194335,20,8,24.498319149017334,-1009.0
-930.7118593749999,21,3,17.643550157546997,-1004.0
-844.9255213532653,22,7,17.523499965667725,-1008.0
-930.7118593749999,23,3,12.744367837905884,-1004.0
-930.7118593749999,24,3,12.684947967529297,-1004.0
