Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,4,0,-1
0,7,1,5,0,-1
0,7,2,6,1,-1
1,8,2,6,3,-1
2,8,1,6,4,-1
2,8,0,5,4,-1
0,8,1,5,3,-1
2,8,0,5,2,-1
1,9,0,6,2,-1
1,10,0,7,2,-1
0,10,1,7,1,-1
0,10,2,8,2,-1
0,10,3,10,2,-1
2,10,2,9,3,-1
2,10,1,9,2,-1
2,10,0,10,2,-1
3,9,0,9,2,-1
1,10,0,10,2,-1
3,9,0,10,1,-1
3,8,0,10,0,-1
0,8,1,10,1,-1
3,7,1,10,0,-1
3,6,1,9,0,-1
3,5,1,7,0,-1
3,4,1,5,0,-1
0,4,2,5,1,-1
0,4,3,5,2,-1
0,4,4,5,2,-1
0,4,5,5,3,-1
0,4,6,4,4,-1
0,4,7,4,6,-1
1,5,7,5,7,-1001
1,5,7,5,7,-1001
