Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,4,0,-1
1,8,0,5,0,-1
1,9,0,6,0,-1
1,10,0,7,0,-1
0,10,1,7,1,-1
0,10,2,8,2,-1
0,10,3,8,2,-1
0,10,4,9,2,-1
0,10,5,10,3,-1
0,10,6,10,4,-1
3,9,6,10,6,-1
1,10,6,9,6,-1
3,9,6,8,7,-1
1,10,6,9,7,-1
2,10,5,8,7,-1
2,10,4,8,6,-1
2,10,3,9,6,-1
3,9,3,10,6,-1
3,8,3,10,5,-1
3,7,3,10,6,-1
3,6,3,10,5,-1
3,5,3,10,4,-1
0,5,4,10,5,-1
1,6,4,10,4,-1
3,5,4,10,5,-1
3,4,4,10,4,-1
0,4,5,10,5,-1
0,4,6,10,4,-1
2,4,5,10,3,-1
3,3,5,10,4,-1
2,3,4,10,5,-1
0,3,5,10,4,-1
3,2,5,10,5,-1
1,3,5,10,6,-1
1,4,5,10,7,-1
0,4,6,10,6,-1
3,3,6,10,5,-1
3,2,6,10,4,-1
1,3,6,10,5,-1
3,2,6,10,4,-1
1,3,6,10,5,-1
0,3,7,10,4,-1
1,4,7,10,5,-1
1,5,7,10,4,-1
1,6,7,10,3,-1
0,6,8,9,3,-1
0,6,9,10,3,-1
0,6,10,10,4,-1
3,5,10,10,5,999
3,5,10,10,5,999
