-844.9255213532653,0,7,37.974977016448975,-1008.0
-930.7118593749999,1,3,20.178235054016113,-1004.0
-908.4440628906249,2,4,20.433734893798828,-1005.0
-930.7118593749999,3,3,20.264434099197388,-1004.0
-805.1823237364478,4,9,37.63628888130188,-1010.0
-824.8023833194335,5,8,32.85672402381897,-1009.0
-844.9255213532653,6,7,27.393882989883423,-1008.0
-886.7329613183592,7,5,23.629181146621704,-1006.0
-930.7118593749999,8,3,20.189754962921143,-1004.0
-930.7118593749999,9,3,17.87278699874878,-1004.0
-930.7118593749999,10,3,19.20896315574646,-1004.0
-805.1823237364478,11,9,40.70817995071411,-1010.0
-805.1823237364478,12,9,35.47663998603821,-1010.0
-930.7118593749999,13,3,21.446263074874878,-1004.0
-824.8023833194335,14,8,47.86655592918396,-1009.0
