Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,13,11,0
0,7,1,0,12,11,-1
2,7,0,0,11,11,-1
3,6,0,0,10,11,-1
0,6,1,0,11,11,-1
3,5,1,0,12,11,-1
1,6,1,0,13,11,-1
2,6,0,0,12,11,-1
0,6,1,0,11,11,-1
0,6,2,0,10,11,-1
3,5,2,0,9,11,-1
1,6,2,0,9,12,-1
2,6,1,0,9,11,-1
0,6,2,0,9,10,-1
0,6,3,0,9,9,-1
0,6,4,0,10,9,-1
2,6,3,0,10,8,-1
2,6,2,0,10,9,-1
0,6,3,0,10,8,-1
2,6,2,0,10,9,-1
3,5,2,0,10,8,-1
0,5,3,0,10,9,-1
1,6,3,0,11,9,-1
2,6,2,0,10,9,-1
0,6,3,0,10,8,-1
0,6,4,0,9,9,-1
2,6,3,0,8,9,-1
0,6,4,0,8,8,-1
0,6,5,1,7,8,-1
2,6,4,0,8,8,-1
2,6,3,0,7,8,-1
0,6,4,1,6,7,-1
2,6,3,1,6,5,-1
3,5,3,1,6,4,-1
3,4,3,1,5,3,-1
3,3,3,1,4,3,-1
0,3,4,1,3,3,-1
3,2,4,1,4,3,-1
3,1,4,1,3,3,-1
0,1,5,1,2,4,-1
0,1,6,1,2,3,-1
0,1,7,0,2,4,-1
0,1,8,1,1,4,-1
0,1,9,1,1,6,-1
1,2,9,1,1,7,-1
1,3,9,0,1,8,-1
2,3,8,1,2,9,-1
0,3,9,1,3,9,-101
0,3,9,1,3,9,-101
