Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
1,6,1,0,2,-1
1,7,1,0,3,-1
3,6,1,0,2,-1
1,7,1,0,1,-1
0,7,2,0,0,-1
1,8,2,0,1,-1
1,9,2,1,1,-1
1,10,2,2,1,-1
2,10,1,1,1,-1
0,10,2,0,1,-1
3,9,2,0,2,-1
1,10,2,0,3,-1
2,10,1,0,2,-1
2,10,0,0,3,-1
0,10,1,0,4,-1
2,10,0,0,5,-1
3,9,0,0,4,-1
1,10,0,0,5,-1
3,9,0,0,4,-1
3,8,0,1,4,-1
3,7,0,2,4,-1
1,8,0,2,3,-1
0,8,1,1,3,-1
3,7,1,2,3,-1
1,8,1,2,4,-1
2,8,0,3,4,-1
3,7,0,4,4,-1
3,6,0,6,4,-1
1,7,0,7,3,-1
3,6,0,7,1,-1
0,6,1,6,1,-1001
0,6,1,6,1,-1001
