Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,5,0
1,8,0,0,2,5,-1
1,9,0,0,1,5,-1
1,10,0,1,1,6,-1
3,9,0,0,1,5,-1
1,10,0,1,1,6,-1
3,9,0,1,1,7,-1
3,8,0,0,0,7,-1
1,9,0,1,0,8,-1
3,8,0,0,1,8,-1
3,7,0,0,1,7,-1
1,8,0,0,2,7,-1
1,9,0,0,2,5,-1
0,9,1,1,3,5,-1
1,10,1,1,4,6,-1
1,11,1,1,5,6,-1
2,11,0,1,5,4,-1
0,11,1,1,4,4,-1
0,11,2,1,3,3,-1
1,12,2,1,1,3,-1
0,12,3,1,3,3,-1
3,11,3,0,2,2,-1
0,11,4,0,3,2,-1
3,10,4,0,4,2,-1
3,9,4,0,3,1,-1
2,9,3,0,3,2,-1
3,8,3,0,4,2,-1
1,9,3,1,4,3,-1
1,10,3,1,5,3,-1
1,11,3,1,7,3,-1
0,11,4,1,8,3,-1
0,11,5,1,10,3,-1
0,11,6,1,11,3,-1
1,12,6,1,11,4,-1
2,12,5,1,12,4,-1
3,11,5,1,12,5,-1
3,10,5,1,12,4,-1
3,9,5,1,12,6,-1
3,8,5,1,11,5,-1
0,8,6,1,10,4,-1
0,8,7,1,10,5,-1
0,8,8,1,9,4,-1
1,9,8,1,9,6,-1
0,9,9,1,7,6,-1
1,10,9,1,8,6,-1
3,9,9,1,7,5,-1
1,10,9,1,7,6,-1
0,10,10,1,7,7,-1
3,9,10,0,7,8,-1
3,8,10,0,8,8,-1
0,8,11,1,8,11,-101
0,8,11,1,8,11,-101
