Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-731.4860000809261,0,13,2.6863350868225098,-1014.0
-749.2164103394115,1,12,1.9451711177825928,-1013.0
787.2886934049628,2,9,2.569028854370117,990.0
-697.3438788269304,3,15,3.5170090198516846,-1016.0
-844.9255213532653,4,7,1.5448567867279053,-1008.0
-731.4860000809261,5,13,2.824134111404419,-1014.0
-824.8023833194335,6,8,2.7779691219329834,-1009.0
-865.5646372854002,7,6,1.7325961589813232,-1007.0
-749.2164103394115,8,12,2.338582992553711,-1013.0
-844.9255213532653,9,7,1.3469619750976562,-1008.0
746.4413141680927,10,11,2.6844000816345215,988.0
-844.9255213532653,11,7,1.4442689418792725,-1008.0
-317.9390424098677,12,49,13.854225158691406,-1050.0
-865.5646372854002,13,6,1.0602469444274902,-1007.0
-649.2653366896044,14,18,3.5690810680389404,-1019.0
602.2487176898924,15,19,4.465479850769043,980.0
570.5376872539538,16,21,4.156585931777954,978.0
-930.7118593749999,17,3,0.6043148040771484,-1004.0
-865.5646372854002,18,6,1.12142014503479,-1007.0
-805.1823237364478,19,9,2.292447090148926,-1010.0
-697.3438788269304,20,15,3.1825551986694336,-1016.0
-619.1828606905551,21,20,4.6841230392456055,-1021.0
-886.7329613183592,22,5,1.013692855834961,-1006.0
-649.2653366896044,23,18,5.876652956008911,-1019.0
-805.1823237364478,24,9,1.9804749488830566,-1010.0
