Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
3,4,1,3,0,-1
1,5,1,4,1,-1
3,4,1,3,1,-1
1,5,1,4,1,-1
3,4,1,3,0,-1
0,4,2,2,1,-1
1,5,2,4,1,-1
0,5,3,5,2,-1
0,5,4,6,3,-1
0,5,5,6,4,-1
0,5,6,5,5,-1
2,5,5,4,5,-1
3,4,5,3,4,-1
1,5,5,4,4,-1
1,6,5,5,4,-1
1,7,5,6,4,-1
1,8,5,5,4,-1
2,8,4,5,5,-1
2,8,3,6,5,-1
2,8,2,6,4,-1
0,8,3,6,5,-1
2,8,2,5,5,-1
1,9,2,6,5,-1
2,9,1,7,5,-1
2,9,0,7,6,-1
1,10,0,7,5,-1
3,9,0,8,5,-1
0,9,1,8,4,-1
2,9,0,8,2,-1
1,10,0,8,4,-1
3,9,0,8,3,-1
0,9,1,9,2,-1
0,9,2,8,3,-1
2,9,1,9,2,-1
0,9,2,8,3,-1
1,10,2,9,2,-1
3,9,2,8,3,-1
2,9,1,9,2,-1
0,9,2,8,2,-1
2,9,1,9,2,-1
0,9,2,8,2,-1
0,9,3,9,2,-1
3,8,3,9,3,-1
1,9,3,9,2,-1
2,9,2,8,2,-1
3,8,2,9,2,-1
0,8,3,8,2,-1
2,8,2,9,3,-1
1,9,2,9,2,-1001
1,9,2,9,2,-1001
