Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-664.8875248098508,0,17,35.58525013923645,-1018.0
602.2487176898924,1,19,38.71488690376282,980.0
707.610774281043,2,13,23.30927014350891,986.0
-865.5646372854002,3,6,11.289819955825806,-1007.0
-664.8875248098508,4,17,24.659708976745605,-1018.0
-550.3155242220109,5,25,49.65560483932495,-1026.0
-664.8875248098508,6,17,32.82861590385437,-1018.0
-604.7032891732913,7,21,36.50412702560425,-1022.0
-731.4860000809261,8,13,28.62508487701416,-1014.0
-749.2164103394115,9,12,25.554332971572876,-1013.0
-649.2653366896044,10,18,34.91124510765076,-1019.0
484.49357370122544,11,27,45.9806489944458,972.0
-697.3438788269304,12,15,28.80195903778076,-1016.0
-767.4014465019607,13,11,16.76658320426941,-1012.0
602.2487176898924,14,19,36.671671867370605,980.0
602.2487176898924,15,19,38.24610781669617,980.0
-767.4014465019607,16,11,16.496155977249146,-1012.0
-844.9255213532653,17,7,13.427639961242676,-1008.0
707.610774281043,18,13,22.226109981536865,986.0
602.2487176898924,19,19,37.461288928985596,980.0
-865.5646372854002,20,6,11.739695072174072,-1007.0
570.5376872539538,21,21,34.564515113830566,978.0
540.3923889457899,22,23,44.345349073410034,976.0
570.5376872539538,23,21,36.1207230091095,978.0
670.6974923009166,24,15,22.35152006149292,984.0
