Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,8,0
1,8,0,1,0,7,-1
1,9,0,1,0,8,-1
1,10,0,1,0,7,-1
1,11,0,1,1,7,-1
1,12,0,1,2,8,-1
1,13,0,1,4,8,-1
3,12,0,1,5,9,-1
1,13,0,1,4,9,-1
3,12,0,1,4,8,-1
1,13,0,1,5,7,-1
3,12,0,1,6,6,-1
1,13,0,1,7,5,-1
3,12,0,1,7,4,-1
1,13,0,1,8,4,-1
3,12,0,1,9,4,-1
1,13,0,1,9,3,-1
3,12,0,1,9,1,-1
1,13,0,1,9,2,-1
3,12,0,1,10,1,-1
1,13,0,1,9,1,-1
3,12,0,1,10,1,-1
1,13,0,1,9,0,-1
3,12,0,1,10,0,-1
0,12,1,1,11,1,-1
0,12,2,1,12,0,-1
0,12,3,0,13,0,-1
0,12,4,1,12,0,-1
3,11,4,1,12,1,-1
0,11,5,1,12,2,-1
0,11,6,1,12,4,-1
0,11,7,1,12,6,-1
0,11,8,0,10,6,-1
0,11,9,1,11,6,-1
1,12,9,1,11,7,-1
0,12,10,1,12,7,-1
0,12,11,1,12,8,-1
0,12,12,1,12,7,-1
3,11,12,1,12,9,-1
0,11,13,1,12,11,-1
0,11,14,1,13,12,-1
3,10,14,1,12,12,-1
3,9,14,1,11,12,-1
3,8,14,1,10,12,-1
3,7,14,1,9,12,999
3,7,14,1,9,12,999
