Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
0,7,1,0,12,13,-1
2,7,0,0,12,14,-1
3,6,0,0,13,14,-1
0,6,1,0,14,14,-1
0,6,2,0,14,13,-1
3,5,2,0,13,13,-1
3,4,2,0,13,14,-1
2,4,1,0,14,14,-1
2,4,0,0,14,13,-1
3,3,0,0,14,12,-1
3,2,0,0,13,12,-1
1,3,0,0,13,13,-1
3,2,0,0,13,14,-1
1,3,0,0,13,13,-1
3,2,0,0,14,13,-1
1,3,0,0,14,14,-1
1,4,0,0,14,13,-1
0,4,1,0,13,13,-1
2,4,0,0,13,12,-1
3,3,0,0,13,13,-1
3,2,0,0,13,14,-1
3,1,0,0,13,13,-1
3,0,0,0,12,13,-1
1,1,0,1,11,13,-1
1,2,0,1,10,13,-1
0,2,1,1,10,14,-1
3,1,1,1,10,13,-1
1,2,1,1,9,12,-1
3,1,1,1,9,11,-1
3,0,1,1,8,11,-1
2,0,0,1,8,10,-1
1,1,0,1,7,9,-1
3,0,0,1,6,9,-1
0,0,1,1,6,8,-1
2,0,0,1,6,7,-1
1,1,0,1,6,5,-1
3,0,0,1,5,6,-1
1,1,0,1,5,5,-1
3,0,0,1,4,6,-1
0,0,1,1,4,5,-1
2,0,0,1,4,4,-1
1,1,0,1,5,3,-1
3,0,0,1,3,3,-1
1,1,0,1,3,4,-1
3,0,0,1,3,2,-1
0,0,1,1,4,2,-1
2,0,0,1,3,1,-1
0,0,1,1,2,1,-1
0,0,2,1,1,2,-1
2,0,1,1,0,2,-1
1,1,1,1,0,1,-1
1,2,1,1,1,1,-1
0,2,2,1,3,1,-1
0,2,3,1,3,2,-1
0,2,4,1,3,3,-1
3,1,4,1,1,3,-1
1,2,4,1,2,3,-1
1,3,4,1,3,3,-1
1,4,4,1,4,2,-1
0,4,5,1,3,3,-1
0,4,6,1,3,4,-1
0,4,7,1,3,5,-1
0,4,8,0,3,6,-1
1,5,8,1,4,7,-1
0,5,9,1,4,8,-1
0,5,10,1,4,9,-1
0,5,11,1,4,10,-1
0,5,12,1,4,11,-1
0,5,13,1,4,12,-1
1,6,13,1,5,11,-1
0,6,14,1,5,13,-1
1,7,14,1,5,14,999
1,7,14,1,5,14,999
