Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
3,6,0,0,11,14,-1
0,6,1,0,11,13,-1
2,6,0,0,11,14,-1
1,7,0,0,12,14,-1
0,7,1,0,12,13,-1
3,6,1,0,12,14,-1
0,6,2,0,11,14,-1
3,5,2,1,10,14,-1
3,4,2,1,9,14,-1
2,4,1,1,9,12,-1
3,3,1,1,9,11,-1
3,2,1,1,9,12,-1
3,1,1,1,9,10,-1
3,0,1,1,8,9,-1
0,0,2,1,7,8,-1
2,0,1,1,7,9,-1
2,0,0,1,7,7,-1
0,0,1,1,7,6,-1
2,0,0,1,5,6,-1
1,1,0,1,5,4,-1
3,0,0,1,3,4,-1
0,0,1,1,2,3,-1
2,0,0,1,2,2,-1
1,1,0,1,2,1,-1
3,0,0,1,0,1,-1
1,1,0,1,1,0,-101
1,1,0,1,1,0,-101
