Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,14,0
3,6,0,0,11,14,-1
0,6,1,0,10,14,-1
2,6,0,0,11,14,-1
0,6,1,0,11,13,-1
0,6,2,0,11,12,-1
0,6,3,0,11,13,-1
3,5,3,1,11,14,-1
1,6,3,1,10,14,-1
1,7,3,0,10,13,-1
1,8,3,0,11,13,-1
2,8,2,0,10,13,-1
1,9,2,0,9,13,-1
1,10,2,0,10,13,-1
1,11,2,0,11,13,-1
1,12,2,0,12,13,-1
1,13,2,0,12,12,-1
2,13,1,0,12,11,-1
1,14,1,0,12,12,-1
2,14,0,0,11,12,-1
0,14,1,0,10,12,-1
0,14,2,0,11,12,-1
2,14,1,0,10,12,-1
0,14,2,0,10,13,-1
0,14,3,0,10,14,-1
0,14,4,1,11,14,-1
2,14,3,0,11,12,-1
2,14,2,0,10,12,-1
0,14,3,0,10,13,-1
0,14,4,0,10,12,-1
0,14,5,0,10,13,-1
0,14,6,0,10,12,-1
0,14,7,0,9,12,-1
2,14,6,1,9,11,-1
0,14,7,1,10,10,-1
2,14,6,1,11,10,-1
2,14,5,1,11,8,-1
3,13,5,1,12,7,-1
1,14,5,1,13,6,-1
2,14,4,1,13,5,-1
2,14,3,1,14,4,-1
2,14,2,1,14,6,-1
2,14,1,1,14,4,-1
3,13,1,1,14,2,-1
3,12,1,1,13,2,-1
3,11,1,1,13,1,-1
3,10,1,1,12,1,-1
3,9,1,1,11,1,-1
3,8,1,1,11,2,-1
3,7,1,1,12,1,-1
0,7,2,1,10,1,-1
3,6,2,1,8,1,-1
3,5,2,1,7,2,-1
3,4,2,1,5,2,-1
3,3,2,1,4,2,-1
3,2,2,1,2,2,-101
3,2,2,1,2,2,-101
