X,Y
9,5
10,5
9,5
10,5
3,4
3,3
3,2
3,3
2,3
2,4
2,3
2,4
7,0
8,0
9,0
9,1
8,1
8,2
8,3
8,4
7,4
7,5
7,6
7,7
8,7
9,7
9,6
8,6
8,5
2,9
2,10
1,10
2,10
2,9
4,6
4,7
5,7
7,3
6,3
5,3
5,4
4,5
