Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,9,14,0
3,6,0,1,8,14,-1
3,5,0,1,9,13,-1
3,4,0,1,9,12,-1
3,3,0,0,8,12,-1
1,4,0,1,8,11,-1
3,3,0,1,8,10,-1
3,2,0,1,8,8,-1
3,1,0,1,8,7,-1
1,2,0,1,8,6,-1
3,1,0,1,7,5,-1
3,0,0,1,7,6,-1
1,1,0,1,6,6,-1
3,0,0,0,6,7,-1
0,0,1,0,6,7,-1
1,1,1,1,6,6,-1
2,1,0,1,6,5,-1
3,0,0,1,5,4,-1
0,0,1,1,4,5,-1
2,0,0,1,5,4,-1
0,0,1,1,6,4,-1
2,0,0,1,4,4,-1
0,0,1,1,3,4,-1
2,0,0,1,2,4,-1
1,1,0,1,2,3,-1
3,0,0,1,3,2,-1
0,0,1,1,1,2,-1
2,0,0,1,0,3,-1
1,1,0,1,0,1,-1
1,2,0,1,1,1,-1
1,3,0,1,2,0,-1
1,4,0,1,3,0,-1
1,5,0,1,2,0,-1
1,6,0,1,3,0,-1
1,7,0,1,5,0,-1
1,8,0,1,7,0,-1
1,9,0,1,6,0,-1
1,10,0,1,7,0,-1
1,11,0,1,8,0,-1
1,12,0,1,10,0,-1
1,13,0,1,12,0,-1
0,13,1,1,13,0,-1
0,13,2,1,13,1,-1
3,12,2,1,12,2,-101
3,12,2,1,12,2,-101
