Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-886.7329613183592,0,5,0.005677938461303711,-1006.0
-930.7118593749999,1,3,0.0034689903259277344,-1004.0
-930.7118593749999,2,3,0.003284931182861328,-1004.0
-634.0337032723642,3,19,0.0176999568939209,-1020.0
-930.7118593749999,4,3,0.0034089088439941406,-1004.0
-930.7118593749999,5,3,0.003679037094116211,-1004.0
-886.7329613183592,6,5,0.0053060054779052734,-1006.0
-886.7329613183592,7,5,0.005397796630859375,-1006.0
-908.4440628906249,8,4,0.004611015319824219,-1005.0
-908.4440628906249,9,4,0.004589080810546875,-1005.0
-908.4440628906249,10,4,0.004242897033691406,-1005.0
-930.7118593749999,11,3,0.003610849380493164,-1004.0
-976.975,12,1,0.0017108917236328125,-1002.0
-908.4440628906249,13,4,0.004320859909057617,-1005.0
-844.9255213532653,14,7,0.0073261260986328125,-1008.0
-714.198850078903,15,14,0.013219833374023438,-1015.0
-908.4440628906249,16,4,0.004179954528808594,-1005.0
-930.7118593749999,17,3,0.0036470890045166016,-1004.0
-930.7118593749999,18,3,0.0035469532012939453,-1004.0
-953.550625,19,2,0.0025560855865478516,-1003.0
-865.5646372854002,20,6,0.006212949752807617,-1007.0
-865.5646372854002,21,6,0.006227016448974609,-1007.0
-953.550625,22,2,0.002724885940551758,-1003.0
-908.4440628906249,23,4,0.0041658878326416016,-1005.0
-805.1823237364478,24,9,0.008868932723999023,-1010.0
