Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-886.7329613183592,0,5,0.8543310165405273,-1006.0
327.9635424174199,1,41,8.01161813735962,958.0
-576.82106427036,2,23,3.775667905807495,-1024.0
-619.1828606905551,3,20,3.036423921585083,-1021.0
-767.4014465019607,4,11,2.1844699382781982,-1012.0
-844.9255213532653,5,7,1.3625378608703613,-1008.0
570.5376872539538,6,21,5.062222957611084,978.0
-550.3155242220109,7,25,4.960046052932739,-1026.0
746.4413141680927,8,11,1.9375839233398438,988.0
-731.4860000809261,9,13,2.1652791500091553,-1014.0
-731.4860000809261,10,13,2.136345148086548,-1014.0
-649.2653366896044,11,18,2.91227388381958,-1019.0
-908.4440628906249,12,4,0.587975025177002,-1005.0
-767.4014465019607,13,11,1.7580559253692627,-1012.0
-680.9102818562571,14,16,2.695551872253418,-1017.0
-865.5646372854002,15,6,1.381484031677246,-1007.0
707.610774281043,16,13,1.586021900177002,986.0
602.2487176898924,17,19,3.7067530155181885,980.0
-664.8875248098508,18,17,2.4331068992614746,-1018.0
-930.7118593749999,19,3,0.5353679656982422,-1004.0
-824.8023833194335,20,8,1.6845920085906982,-1009.0
-824.8023833194335,21,8,1.106436014175415,-1009.0
-824.8023833194335,22,8,1.294956922531128,-1009.0
-714.198850078903,23,14,2.399939775466919,-1015.0
410.57580325824716,24,33,5.346519947052002,966.0
