Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,0,3,-1
3,6,0,1,3,-1
1,7,0,2,2,-1
1,8,0,3,2,-1
1,9,0,4,2,-1
1,10,0,6,2,-1
0,10,1,8,2,-1
0,10,2,9,2,-1
3,9,2,8,1,-1
1,10,2,9,1,-1
0,10,3,9,2,-1
0,10,4,10,3,-1
0,10,5,10,4,-1
2,10,4,9,5,-1
2,10,3,9,3,-1
0,10,4,9,2,-1
0,10,5,9,4,-1
0,10,6,10,5,-1
2,10,5,9,5,-1
3,9,5,9,7,-1
2,9,4,9,6,-1
2,9,3,9,5,-1
3,8,3,9,4,-1
3,7,3,7,4,-1
0,7,4,6,3,-1
1,8,4,7,2,-1
1,9,4,8,3,-1
0,9,5,9,4,-1
0,9,6,10,4,-1
0,9,7,9,4,-1
0,9,8,9,3,-1
1,10,8,10,2,-1
0,10,9,10,4,-1
2,10,8,10,6,-1
3,9,8,10,5,-1
0,9,9,10,6,-1
3,8,9,9,7,-1
3,7,9,8,8,-1
0,7,10,8,8,-1
3,6,10,7,7,-1
3,5,10,7,8,999
3,5,10,7,8,999
