X,Y
3,4
2,4
1,4
0,4
1,4
1,3
2,3
2,2
1,2
1,3
2,3
2,4
6,6
5,6
5,7
4,7
3,0
3,1
3,2
3,1
3,0
3,1
3,2
8,7
9,7
4,3
