Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
2,5,0,1,1,-1
1,6,0,0,1,-1
1,7,0,1,1,-1
1,8,0,1,2,-1
0,8,1,2,2,-1
1,9,1,3,2,-1
0,9,2,2,2,-1
3,8,2,1,2,-1
3,7,2,2,2,-1
1,8,2,1,2,-1
1,9,2,2,2,-1
3,8,2,3,2,-1
3,7,2,4,2,-1
0,7,3,4,1,-1
3,6,3,5,1,-1
0,6,4,6,1,-1
0,6,5,7,1,-1
1,7,5,7,2,-1
1,8,5,7,3,-1
1,9,5,7,2,-1
2,9,4,7,3,-1
1,10,4,7,4,-1
3,9,4,7,5,-1
1,10,4,7,6,-1
2,10,3,7,5,-1
2,10,2,8,5,-1
2,10,1,8,6,-1
3,9,1,8,7,-1
2,9,0,8,6,-1
3,8,0,7,6,-1
1,9,0,7,5,-1
1,10,0,8,5,-1
0,10,1,9,5,-1
2,10,0,10,5,-1
0,10,1,10,4,-1
2,10,0,10,2,-1
0,10,1,10,1,-1001
0,10,1,10,1,-1001
