Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
2,5,0,0,0,-1
1,6,0,1,0,-1
0,6,1,0,0,-1
2,6,0,0,1,-1
1,7,0,0,2,-1
0,7,1,0,1,-1
1,8,1,1,1,-1
2,8,0,1,0,-1
1,9,0,1,1,-1
1,10,0,1,0,-1
0,10,1,1,1,-1
0,10,2,1,0,-1
2,10,1,1,1,-1
3,9,1,1,0,-1
2,9,0,1,1,-1
3,8,0,1,0,-1
3,7,0,1,1,-1
0,7,1,1,0,-1
1,8,1,1,1,-1
0,8,2,1,0,-1
2,8,1,1,1,-1
1,9,1,1,0,-1
2,9,0,1,1,-1
3,8,0,1,0,-1
3,7,0,1,1,-1
0,7,1,1,2,-1
1,8,1,0,1,-1
1,9,1,1,1,-1
1,10,1,1,0,-1
3,9,1,0,0,-1
0,9,2,0,1,-1
1,10,2,1,1,-1
0,10,3,1,0,-1
0,10,4,1,1,-1
0,10,5,1,0,-1
3,9,5,1,1,-1
3,8,5,1,0,-1
3,7,5,1,1,-1
2,7,4,1,0,-1
0,7,5,1,1,-1
2,7,4,1,0,-1
2,7,3,1,1,-1
0,7,4,1,0,-1
0,7,5,1,1,-1
3,6,5,1,0,-1
1,7,5,1,1,-1
0,7,6,1,2,-1
0,7,7,2,2,-1
0,7,8,3,2,-1
0,7,9,4,2,-1
0,7,10,3,2,-1
1,8,10,2,2,-1
1,9,10,3,2,-1
3,8,10,4,2,-1
3,7,10,4,1,-1
3,6,10,4,2,-1
1,7,10,4,1,-1
3,6,10,3,1,-1
3,5,10,4,1,999
3,5,10,4,1,999
