Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
1,6,1,1,1,-1
2,6,0,1,0,-1
1,7,0,1,1,-1
3,6,0,1,2,-1
1,7,0,2,2,-1
0,7,1,0,2,-1
0,7,2,1,2,-1
0,7,3,2,2,-1
0,7,4,1,2,-1
0,7,5,2,2,-1
1,8,5,3,2,-1
3,7,5,4,2,-1
1,8,5,4,1,-1
1,9,5,5,1,-1
1,10,5,6,1,-1
0,10,6,6,0,-1
2,10,5,7,0,-1
0,10,6,7,1,-1
0,10,7,6,1,-1
2,10,6,7,1,-1
0,10,7,6,1,-1
0,10,8,7,1,-1
0,10,9,7,0,-1
0,10,10,6,0,-1
3,9,10,7,0,-1
1,10,10,8,0,-1
2,10,9,7,0,-1
2,10,8,7,1,-1
2,10,7,7,2,-1
0,10,8,8,2,-1
2,10,7,7,2,-1
3,9,7,8,2,-1
1,10,7,7,2,-1
0,10,8,7,1,-1
3,9,8,6,1,-1
1,10,8,7,1,-1
0,10,9,6,1,-1
0,10,10,7,1,-1
3,9,10,6,1,-1
1,10,10,7,1,-1
2,10,9,6,1,-1
2,10,8,6,0,-1
0,10,9,7,0,-1
0,10,10,7,1,-1
2,10,9,6,1,-1
2,10,8,7,1,-1
0,10,9,6,1,-1
2,10,8,6,0,-1
2,10,7,5,0,-1
0,10,8,6,0,-1
0,10,9,7,0,-1
0,10,10,7,1,-1
3,9,10,6,1,-1
1,10,10,7,1,-1
3,9,10,6,1,-1
1,10,10,7,1,-1
2,10,9,6,1,-1
0,10,10,6,0,-1
2,10,9,7,0,-1
2,10,8,8,0,-1
3,9,8,7,0,-1
1,10,8,7,1,-1
0,10,9,6,1,-1
0,10,10,7,1,-1
2,10,9,6,1,-1
0,10,10,7,1,-1
2,10,9,6,1,-1
0,10,10,7,1,-1
3,9,10,6,1,-1
3,8,10,7,1,-1
1,9,10,6,1,-1
1,10,10,7,1,-1
2,10,9,8,1,-1
2,10,8,7,1,-1
2,10,7,6,1,-1
0,10,8,7,1,-1
2,10,7,6,1,-1
0,10,8,7,1,-1
3,9,8,6,1,-1
1,10,8,7,1,-1
2,10,7,6,1,-1
2,10,6,7,1,-1
0,10,7,8,1,-1
3,9,7,7,1,-1
1,10,7,6,1,-1
0,10,8,7,1,-1
0,10,9,6,1,-1
0,10,10,7,1,-1
3,9,10,6,1,-1
3,8,10,7,1,-1
3,7,10,7,3,-1
2,7,9,7,5,-1
0,7,10,7,6,-1
3,6,10,7,7,-1
3,5,10,7,7,999
3,5,10,7,7,999
