Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,3,0
0,7,1,0,2,4,-1
2,7,0,1,3,3,-1
1,8,0,0,5,3,-1
1,9,0,0,6,3,-1
0,9,1,1,7,3,-1
3,8,1,1,7,4,-1
2,8,0,1,8,3,-1
1,9,0,1,8,1,-1
1,10,0,1,9,1,-1
1,11,0,1,9,2,-1
1,12,0,1,8,3,-1
1,13,0,1,10,3,-1
1,14,0,1,10,2,-1
0,14,1,1,12,2,-1
2,14,0,1,13,3,-1
3,13,0,1,12,4,-1
1,14,0,1,12,6,-1
3,13,0,1,12,5,-1
3,12,0,1,12,3,-1
3,11,0,1,12,1,-1
3,10,0,1,11,1,-1
3,9,0,1,11,2,-1
3,8,0,1,13,2,-1
3,7,0,1,12,2,-1
3,6,0,1,10,2,-1
3,5,0,1,8,2,-1
3,4,0,1,8,1,-1
0,4,1,0,7,1,-1
0,4,2,0,6,0,-1
0,4,3,1,6,1,-1
0,4,4,0,7,1,-1
1,5,4,0,7,1,-1
0,5,5,0,8,1,-1
3,4,5,0,7,1,-1
1,5,5,0,8,1,-1
2,5,4,0,7,1,-1
3,4,4,1,6,1,-1
0,4,5,0,7,1,-1
1,5,5,0,6,1,-1
3,4,5,0,7,1,-1
0,4,6,0,6,1,-1
1,5,6,0,7,1,-1
1,6,6,1,8,1,-1
2,6,5,0,7,1,-1
1,7,5,1,8,1,-1
2,7,4,0,7,1,-1
1,8,4,0,6,1,-1
3,7,4,0,7,1,-1
3,6,4,0,8,1,-1
0,6,5,1,8,3,-1
0,6,6,1,8,4,-1
3,5,6,1,7,5,-1
0,5,7,1,6,5,-1
0,5,8,1,6,6,-1
3,4,8,1,6,7,-1
0,4,9,1,8,7,-1
0,4,10,1,7,7,-1
0,4,11,1,7,8,-1
1,5,11,1,8,9,-1
1,6,11,1,7,9,-1
0,6,12,1,6,8,-1
0,6,13,1,6,9,-1
3,5,13,1,6,8,-1
1,6,13,1,7,9,-1
0,6,14,1,7,10,-1
1,7,14,1,6,11,999
1,7,14,1,6,11,999
