Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,1,0,-1
1,5,0,3,0,-1
1,6,0,5,0,-1
3,5,0,4,1,-1
1,6,0,5,1,-1
1,7,0,6,1,-1
1,8,0,7,0,-1
3,7,0,9,0,-1
0,7,1,8,0,-1
0,7,2,7,0,-1
0,7,3,7,2,-1
2,7,2,6,1,-1
0,7,3,6,0,-1
0,7,4,6,1,-1
2,7,3,7,1,-1
0,7,4,8,0,-1
1,8,4,7,0,-1
3,7,4,7,1,-1
1,8,4,7,2,-1
0,8,5,7,3,-1
1,9,5,8,3,-1
0,9,6,8,5,-1
1,10,6,9,5,-1
3,9,6,8,4,-1
0,9,7,9,5,-1
0,9,8,9,6,-1
3,8,8,9,8,-1
3,7,8,8,8,-1
0,7,9,7,8,-1
0,7,10,6,8,-1
3,6,10,6,9,-1
3,5,10,7,10,999
3,5,10,7,10,999
