Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
0,5,2,2,0,-1
3,4,2,3,0,-1
0,4,3,2,0,-1
1,5,3,1,0,-1
1,6,3,1,1,-1
3,5,3,2,1,-1
1,6,3,2,2,-1
3,5,3,1,2,-1
2,5,2,2,2,-1
0,5,3,2,3,-1
2,5,2,2,4,-1
2,5,1,3,4,-1
3,4,1,3,5,-1
2,4,0,2,5,-1
0,4,1,1,5,-1
1,5,1,1,4,-1
1,6,1,0,4,-1
2,6,0,0,3,-1
3,5,0,1,3,-1
1,6,0,2,3,-1
0,6,1,2,2,-1
1,7,1,2,1,-1
0,7,2,2,2,-1
1,8,2,2,3,-1
1,9,2,1,3,-1
3,8,2,1,4,-1
2,8,1,1,3,-1
1,9,1,0,3,-1
3,8,1,0,4,-1
3,7,1,0,3,-1
0,7,2,0,2,-1
2,7,1,1,2,-1
0,7,2,1,3,-1
1,8,2,1,4,-1
2,8,1,1,3,-1
3,7,1,1,2,-1
2,7,0,2,2,-1
0,7,1,2,1,-1
0,7,2,2,2,-1
1,8,2,2,3,-1
3,7,2,2,2,-1
0,7,3,1,2,-1
2,7,2,2,2,-1
1,8,2,2,1,-1
0,8,3,2,0,-1
0,8,4,3,0,-1
1,9,4,2,0,-1
1,10,4,1,0,-1
0,10,5,1,1,-1
3,9,5,1,0,-1
0,9,6,0,0,-1
1,10,6,0,1,-1
0,10,7,0,0,-1
0,10,8,1,0,-1
0,10,9,1,1,-1
3,9,9,1,0,-1
0,9,10,2,0,-1
3,8,10,2,1,-1
3,7,10,1,1,-1
1,8,10,1,2,-1
2,8,9,1,1,-1
2,8,8,1,2,-1
0,8,9,2,2,-1
0,8,10,2,1,-1
3,7,10,1,1,-1
3,6,10,1,2,-1
3,5,10,1,1,999
3,5,10,1,1,999
