Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,2,0,-1
1,8,0,4,0,-1
1,9,0,6,0,-1
1,10,0,8,0,-1
0,10,1,9,0,-1
0,10,2,10,0,-1
0,10,3,10,1,-1
0,10,4,10,3,-1
2,10,3,10,1,-1
0,10,4,10,0,-1
0,10,5,10,2,-1
0,10,6,10,4,-1
3,9,6,10,6,-1
1,10,6,9,7,-1
2,10,5,9,6,-1
2,10,4,10,5,-1
0,10,5,10,4,-1
2,10,4,10,3,-1
2,10,3,10,1,-1
0,10,4,10,1,-1
0,10,5,10,2,-1
0,10,6,10,3,-1
3,9,6,10,4,-1
3,8,6,10,5,-1
2,8,5,10,6,-1
2,8,4,9,6,-1
3,7,4,8,5,-1
2,7,3,7,4,-1
0,7,4,6,4,-1
3,6,4,5,3,-1
0,6,5,6,4,-1
2,6,4,5,3,-1
0,6,5,6,4,-1
2,6,4,5,4,-1
3,5,4,4,3,-1
1,6,4,5,3,-1
0,6,5,5,4,-1
0,6,6,6,5,-1
3,5,6,6,7,-1
2,5,5,8,7,-1
2,5,4,7,7,-1
3,4,4,7,7,-1
2,4,3,6,6,-1
3,3,3,5,5,-1
3,2,3,4,5,-1
2,2,2,4,4,-1
3,1,2,4,5,-1
3,0,2,5,4,-1
1,1,2,3,4,-1
3,0,2,2,4,-1
2,0,1,2,5,-1
2,0,0,2,3,-1
1,1,0,2,2,-1
3,0,0,1,1,-1
0,0,1,0,1,-1001
0,0,1,0,1,-1001
