Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
327.9635424174199,0,41,242.66831803321838,958.0
458.59670349972737,1,29,200.4505820274353,970.0
-46.55590543158574,2,197,3471.859685897827,-1198.0
-731.4860000809261,3,13,40.123493909835815,-1014.0
-865.5646372854002,4,6,22.568532943725586,-1007.0
570.5376872539538,5,21,72.02355313301086,978.0
602.2487176898924,6,19,74.76811099052429,980.0
540.3923889457899,7,23,55.12255811691284,976.0
570.5376872539538,8,21,105.56480979919434,978.0
602.2487176898924,9,19,67.16993880271912,980.0
570.5376872539538,10,21,72.42087292671204,978.0
602.2487176898924,11,19,57.1189169883728,980.0
511.7355147415915,12,25,100.58499908447266,974.0
367.17989721311034,13,37,195.84787487983704,962.0
602.2487176898924,14,19,61.63426899909973,980.0
511.7355147415915,15,25,96.45646595954895,974.0
-39.803650731329526,16,209,3602.6619548797607,-210.0
-278.768620951669,17,55,128.38365697860718,-1056.0
388.3286229723712,18,35,148.291974067688,964.0
602.2487176898924,19,19,68.61588215827942,980.0
602.2487176898924,20,19,50.618879079818726,980.0
570.5376872539538,21,21,56.126720905303955,978.0
458.59670349972737,22,29,70.76736998558044,970.0
602.2487176898924,23,19,47.90677809715271,980.0
602.2487176898924,24,19,51.36617398262024,980.0
