Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,0.051275014877319336,-1005.0
-749.2164103394115,1,12,0.1822519302368164,-1013.0
-908.4440628906249,2,4,0.05684399604797363,-1005.0
-908.4440628906249,3,4,0.05042886734008789,-1005.0
-697.3438788269304,4,15,0.21047091484069824,-1016.0
-749.2164103394115,5,12,0.219451904296875,-1013.0
-749.2164103394115,6,12,0.320281982421875,-1013.0
-953.550625,7,2,0.038336992263793945,-1003.0
-953.550625,8,2,0.045699119567871094,-1003.0
-886.7329613183592,9,5,0.055644989013671875,-1006.0
-953.550625,10,2,0.03620600700378418,-1003.0
-824.8023833194335,11,8,0.20480084419250488,-1009.0
-805.1823237364478,12,9,0.13684988021850586,-1010.0
-930.7118593749999,13,3,0.052021026611328125,-1004.0
-786.0527656430365,14,10,0.17091798782348633,-1011.0
-930.7118593749999,15,3,0.0928030014038086,-1004.0
-805.1823237364478,16,9,0.14783000946044922,-1010.0
-865.5646372854002,17,6,0.0993509292602539,-1007.0
-749.2164103394115,18,12,0.2083280086517334,-1013.0
-844.9255213532653,19,7,0.08532500267028809,-1008.0
-824.8023833194335,20,8,0.12483501434326172,-1009.0
-649.2653366896044,21,18,0.27962303161621094,-1019.0
-865.5646372854002,22,6,0.06525301933288574,-1007.0
-824.8023833194335,23,8,0.16303491592407227,-1009.0
-501.1659596373802,24,29,0.5250849723815918,-1030.0
