Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-786.0527656430365,0,10,0.007841825485229492,-1011.0
-824.8023833194335,1,8,0.006038188934326172,-1009.0
-908.4440628906249,2,4,0.0030579566955566406,-1005.0
-908.4440628906249,3,4,0.003323078155517578,-1005.0
-908.4440628906249,4,4,0.0026459693908691406,-1005.0
-886.7329613183592,5,5,0.003339052200317383,-1006.0
-865.5646372854002,6,6,0.00403904914855957,-1007.0
-908.4440628906249,7,4,0.002626180648803711,-1005.0
-953.550625,8,2,0.0015568733215332031,-1003.0
-930.7118593749999,9,3,0.002360820770263672,-1004.0
-953.550625,10,2,0.0016498565673828125,-1003.0
-886.7329613183592,11,5,0.003506183624267578,-1006.0
-786.0527656430365,12,10,0.006109952926635742,-1011.0
-824.8023833194335,13,8,0.007107973098754883,-1009.0
-908.4440628906249,14,4,0.0028409957885742188,-1005.0
-749.2164103394115,15,12,0.007590055465698242,-1013.0
-908.4440628906249,16,4,0.0028061866760253906,-1005.0
-930.7118593749999,17,3,0.002267122268676758,-1004.0
-680.9102818562571,18,16,0.010232925415039062,-1017.0
-824.8023833194335,19,8,0.005290985107421875,-1009.0
-908.4440628906249,20,4,0.0029518604278564453,-1005.0
-930.7118593749999,21,3,0.0021860599517822266,-1004.0
-844.9255213532653,22,7,0.0044689178466796875,-1008.0
-976.975,23,1,0.001703023910522461,-1002.0
-731.4860000809261,24,13,0.00919485092163086,-1014.0
