Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,4,0
3,6,0,1,9,3,-1
3,5,0,0,8,3,-1
1,6,0,0,7,3,-1
0,6,1,0,6,3,-1
1,7,1,0,5,3,-1
2,7,0,0,4,3,-1
1,8,0,0,4,2,-1
1,9,0,0,4,1,-1
0,9,1,0,3,1,-1
2,9,0,0,4,1,-1
0,9,1,1,4,0,-1
0,9,2,1,5,0,-1
0,9,3,0,4,1,-1
0,9,4,0,4,0,-1
1,10,4,0,5,0,-1
3,9,4,0,4,0,-1
2,9,3,1,5,0,-1
0,9,4,0,6,0,-1
0,9,5,0,7,1,-1
0,9,6,1,8,1,-1
0,9,7,1,8,3,-1
0,9,8,0,8,4,-1
3,8,8,0,8,5,-1
3,7,8,0,9,5,-1
0,7,9,0,9,6,-1
0,7,10,0,9,5,-1
3,6,10,0,9,6,-1
3,5,10,1,9,7,-1
1,6,10,1,8,8,-1
1,7,10,1,7,9,-1
0,7,11,1,7,10,-1
1,8,11,1,8,11,-101
1,8,11,1,8,11,-101
