Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,8,8,0
3,6,0,0,8,9,-1
3,5,0,0,7,9,-1
3,4,0,0,7,8,-1
3,3,0,0,6,8,-1
3,2,0,0,5,8,-1
3,1,0,0,6,8,-1
3,0,0,0,7,8,-1
0,0,1,0,6,8,-1
0,0,2,0,5,8,-1
0,0,3,0,6,8,-1
0,0,4,0,7,8,-1
0,0,5,0,6,8,-1
2,0,4,0,7,8,-1
0,0,5,0,8,8,-1
0,0,6,0,8,7,-1
2,0,5,0,8,8,-1
2,0,4,0,8,7,-1
0,0,5,0,8,6,-1
1,1,5,0,8,7,-1
3,0,5,0,9,7,-1
1,1,5,0,8,7,-1
3,0,5,0,8,8,-1
0,0,6,0,8,9,-1
2,0,5,0,7,9,-1
0,0,6,0,7,8,-1
0,0,7,1,6,8,-1
2,0,6,0,5,8,-1
2,0,5,0,4,8,-1
1,1,5,0,3,8,-1
3,0,5,0,2,8,-1
1,1,5,0,1,8,-1
3,0,5,1,0,7,-1
2,0,4,1,0,6,-1
2,0,3,1,0,4,-1
2,0,2,1,0,2,-101
2,0,2,1,0,2,-101
