Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
3,5,0,1,1,-1
1,6,0,1,2,-1
3,5,0,1,3,-1
1,6,0,1,2,-1
3,5,0,2,2,-1
1,6,0,1,2,-1
3,5,0,1,3,-1
1,6,0,1,4,-1
3,5,0,1,5,-1
1,6,0,1,4,-1
3,5,0,1,3,-1
1,6,0,1,2,-1
3,5,0,0,2,-1
1,6,0,1,2,-1
3,5,0,0,2,-1
1,6,0,0,3,-1
3,5,0,1,3,-1
1,6,0,2,3,-1
3,5,0,2,2,-1
1,6,0,2,3,-1
3,5,0,3,3,-1
1,6,0,2,3,-1
3,5,0,3,3,-1
1,6,0,2,3,-1
3,5,0,1,3,-1
1,6,0,2,3,-1
3,5,0,2,4,-1
1,6,0,2,3,-1
3,5,0,3,3,-1
1,6,0,2,3,-1
3,5,0,1,3,-1
1,6,0,1,4,-1
3,5,0,0,4,-1
1,6,0,0,3,-1
3,5,0,1,3,-1
1,6,0,2,3,-1
3,5,0,2,2,-1
1,6,0,2,3,-1
3,5,0,3,3,-1
1,6,0,2,3,-1
3,5,0,2,2,-1
1,6,0,1,2,-1
3,5,0,1,3,-1
1,6,0,1,2,-1
3,5,0,1,1,-1
1,6,0,1,2,-1
3,5,0,1,3,-1
1,6,0,0,3,-1
3,5,0,0,2,-1
1,6,0,0,3,-1
3,5,0,0,2,-1
1,6,0,1,2,-1
3,5,0,1,1,-1
1,6,0,0,1,-1
3,5,0,1,1,-1
1,6,0,1,2,-1
3,5,0,2,2,-1
1,6,0,1,2,-1
3,5,0,1,3,-1
1,6,0,1,2,-1
3,5,0,2,2,-1
1,6,0,2,3,-1
3,5,0,2,4,-1
1,6,0,2,3,-1
3,5,0,1,3,-1
1,6,0,1,4,-1
3,5,0,2,4,-1
1,6,0,1,4,-1
3,5,0,1,3,-1
1,6,0,1,4,-1
3,5,0,0,4,-1
1,6,0,0,5,-1
3,5,0,0,6,-1
1,6,0,1,6,-1
3,5,0,1,7,-1
1,6,0,0,7,-1
3,5,0,0,8,-1
1,6,0,0,7,-1
3,5,0,1,7,-1
1,6,0,2,7,-1
3,5,0,2,8,-1
1,6,0,3,8,-1
3,5,0,4,8,-1
1,6,0,4,7,-1
3,5,0,4,6,-1
1,6,0,5,5,-1
3,5,0,5,3,-1
1,6,0,5,2,-1
3,5,0,5,0,-1001
3,5,0,5,0,-1001
