X,Y
7,9
7,10
8,10
8,9
8,8
9,8
8,8
7,8
6,8
5,8
6,8
6,7
6,8
5,8
6,8
5,8
2,8
2,1
2,0
3,0
3,1
3,2
3,3
4,3
4,4
5,4
6,4
6,3
0,3
