Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,0.0857081413269043,-1005.0
-930.7118593749999,1,3,0.07237505912780762,-1004.0
-886.7329613183592,2,5,0.11501908302307129,-1006.0
-908.4440628906249,3,4,0.08788204193115234,-1005.0
-844.9255213532653,4,7,0.16209197044372559,-1008.0
-749.2164103394115,5,12,0.28467822074890137,-1013.0
-930.7118593749999,6,3,0.2992990016937256,-1004.0
-824.8023833194335,7,8,0.3962099552154541,-1009.0
-930.7118593749999,8,3,0.15325498580932617,-1004.0
-908.4440628906249,9,4,0.10071206092834473,-1005.0
-886.7329613183592,10,5,0.1614840030670166,-1006.0
-824.8023833194335,11,8,0.23093008995056152,-1009.0
-786.0527656430365,12,10,0.33701610565185547,-1011.0
-886.7329613183592,13,5,0.11772608757019043,-1006.0
-865.5646372854002,14,6,0.16423392295837402,-1007.0
-930.7118593749999,15,3,0.10750007629394531,-1004.0
-512.9907278332105,16,28,0.6831760406494141,-1029.0
-844.9255213532653,17,7,0.2670860290527344,-1008.0
-649.2653366896044,18,18,0.48036789894104004,-1019.0
-844.9255213532653,19,7,0.22013306617736816,-1008.0
-786.0527656430365,20,10,0.28573012351989746,-1011.0
-824.8023833194335,21,8,0.27479100227355957,-1009.0
-865.5646372854002,22,6,0.24249911308288574,-1007.0
-886.7329613183592,23,5,0.19640207290649414,-1006.0
-805.1823237364478,24,9,0.16800999641418457,-1010.0
