Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,1,0,-1
1,9,0,1,3,0,-1
1,10,0,1,4,1,-1
1,11,0,1,5,1,-1
1,12,0,1,7,1,-1
1,13,0,1,6,1,-1
1,14,0,1,7,1,-1
0,14,1,1,9,1,-1
0,14,2,1,10,0,-1
0,14,3,1,10,1,-1
0,14,4,1,11,2,-1
0,14,5,1,12,2,-1
0,14,6,1,13,2,-1
0,14,7,1,12,3,-1
3,13,7,0,12,4,-1
3,12,7,0,13,4,-1
3,11,7,0,14,4,-1
3,10,7,0,14,5,-1
3,9,7,0,14,6,-1
2,9,6,0,14,7,-1
2,9,5,0,13,7,-1
2,9,4,0,12,7,-1
2,9,3,0,11,7,-1
1,10,3,0,10,7,-1
1,11,3,0,9,7,-1
1,12,3,0,8,7,-1
1,13,3,0,9,7,-1
2,13,2,0,9,6,-1
0,13,3,0,9,5,-1
0,13,4,0,9,6,-1
1,14,4,0,9,5,-1
0,14,5,0,9,4,-1
0,14,6,0,9,5,-1
3,13,6,0,8,5,-1
2,13,5,0,8,6,-1
2,13,4,0,9,6,-1
3,12,4,0,9,5,-1
1,13,4,0,8,5,-1
3,12,4,0,7,5,-1
1,13,4,0,7,4,-1
0,13,5,0,7,3,-1
0,13,6,0,7,2,-1
0,13,7,0,6,2,-1
1,14,7,0,5,2,-1
0,14,8,0,5,1,-1
0,14,9,0,5,0,-1
2,14,8,0,4,0,-1
0,14,9,0,4,1,-1
2,14,8,0,4,0,-1
3,13,8,0,3,0,-1
1,14,8,0,2,0,-1
2,14,7,0,3,0,-1
0,14,8,0,3,1,-1
0,14,9,0,2,1,-1
3,13,9,0,3,1,-1
2,13,8,0,3,0,-1
1,14,8,0,3,1,-1
0,14,9,0,4,1,-1
0,14,10,0,3,1,-1
0,14,11,0,2,1,-1
3,13,11,0,3,1,-1
0,13,12,0,3,2,-1
2,13,11,0,3,3,-1
3,12,11,0,2,3,-1
3,11,11,0,3,3,-1
0,11,12,0,3,2,-1
0,11,13,0,3,3,-1
3,10,13,0,2,3,-1
3,9,13,0,1,3,-1
3,8,13,0,2,3,-1
0,8,14,1,1,3,-1
3,7,14,1,1,4,999
3,7,14,1,1,4,999
