Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,0,1,0,-1
0,8,1,0,0,0,-1
1,9,1,0,0,1,-1
1,10,1,1,0,2,-1
1,11,1,1,1,2,-1
2,11,0,0,2,2,-1
1,12,0,0,3,2,-1
1,13,0,1,4,2,-1
1,14,0,1,5,2,-1
0,14,1,1,6,3,-1
0,14,2,1,7,3,-1
0,14,3,0,8,3,-1
0,14,4,0,9,3,-1
2,14,3,0,10,3,-1
0,14,4,0,10,4,-1
2,14,3,0,10,3,-1
0,14,4,0,10,2,-1
2,14,3,0,11,2,-1
0,14,4,0,10,2,-1
2,14,3,1,10,1,-1
0,14,4,0,11,1,-1
0,14,5,0,12,1,-1
0,14,6,0,12,0,-1
0,14,7,0,13,0,-1
3,13,7,0,12,0,-1
3,12,7,0,13,0,-1
0,12,8,0,12,0,-1
3,11,8,1,12,1,-1
0,11,9,0,12,2,-1
0,11,10,1,11,2,-1
3,10,10,0,11,3,-1
3,9,10,0,11,4,-1
1,10,10,0,11,5,-1
3,9,10,0,11,6,-1
3,8,10,0,11,7,-1
3,7,10,0,11,8,-1
0,7,11,0,12,8,-1
2,7,10,0,13,8,-1
3,6,10,0,13,7,-1
1,7,10,0,13,6,-1
0,7,11,0,13,7,-1
0,7,12,0,12,6,-1
2,7,11,0,11,6,-1
0,7,12,0,12,6,-1
0,7,13,0,11,6,-1
0,7,14,0,11,7,999
0,7,14,0,11,7,999
