Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,0,1,0,-1
0,7,2,1,1,1,-1
3,6,2,1,3,1,-1
1,7,2,0,4,1,-1
1,8,2,0,3,1,-1
3,7,2,0,3,2,-1
2,7,1,0,2,2,-1
3,6,1,0,3,2,-1
1,7,1,0,3,1,-1
1,8,1,0,4,1,-1
3,7,1,0,3,1,-1
2,7,0,0,4,1,-1
3,6,0,0,3,1,-1
1,7,0,0,4,1,-1
0,7,1,0,3,1,-1
3,6,1,0,4,1,-1
0,6,2,1,3,1,-1
1,7,2,0,4,1,-1
2,7,1,0,3,1,-1
0,7,2,0,4,1,-1
0,7,3,0,3,2,-1
2,7,2,1,3,3,-1
0,7,3,1,5,3,-1
0,7,4,1,6,3,-1
0,7,5,0,5,3,-1
2,7,4,1,6,3,-1
0,7,5,1,7,4,-1
3,6,5,1,7,5,-1
0,6,6,1,6,6,-101
0,6,6,1,6,6,-101
