X,Y
9,2
8,2
9,2
9,1
10,1
10,0
10,1
9,1
8,1
8,2
8,1
2,8
2,7
1,7
8,7
8,6
7,6
8,6
7,6
7,5
6,5
6,4
6,5
5,5
6,5
1,5
2,5
3,5
4,5
3,5
2,5
2,6
3,6
2,6
0,4
1,4
2,4
3,4
4,4
5,4
5,3
4,3
4,2
5,2
5,3
6,3
6,2
3,2
2,2
5,6
6,6
5,6
5,7
