Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
746.4413141680927,0,11,17.971978902816772,988.0
511.7355147415915,1,25,47.3867290019989,974.0
635.6068036185586,2,17,41.12904691696167,982.0
-844.9255213532653,3,7,14.238632917404175,-1008.0
-649.2653366896044,4,18,38.883649826049805,-1019.0
570.5376872539538,5,21,60.888116121292114,978.0
-786.0527656430365,6,10,18.320880889892578,-1011.0
-714.198850078903,7,14,30.85290789604187,-1015.0
540.3923889457899,8,23,40.676831007003784,976.0
707.610774281043,9,13,28.15911602973938,986.0
218.1483841506599,10,55,125.44898414611816,944.0
484.49357370122544,11,27,62.70598292350769,972.0
-664.8875248098508,12,17,30.3763210773468,-1018.0
-731.4860000809261,13,13,26.90445613861084,-1014.0
-767.4014465019607,14,11,23.49534296989441,-1012.0
-714.198850078903,15,14,28.010378122329712,-1015.0
635.6068036185586,16,17,37.68182992935181,982.0
602.2487176898924,17,19,28.483635187149048,980.0
-590.5857069439589,18,22,38.97322487831116,-1023.0
-664.8875248098508,19,17,25.75031018257141,-1018.0
-426.2687310005173,20,36,72.68514394760132,-1037.0
540.3923889457899,21,23,47.8975510597229,976.0
-767.4014465019607,22,11,22.67305302619934,-1012.0
-697.3438788269304,23,15,27.364152193069458,-1016.0
-697.3438788269304,24,15,34.947826862335205,-1016.0
