Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,2,-1
1,7,0,2,2,-1
1,8,0,4,2,-1
1,9,0,5,2,-1
0,9,1,6,2,-1
1,10,1,7,2,-1
2,10,0,8,2,-1
0,10,1,8,3,-1
2,10,0,8,1,-1
0,10,1,9,1,-1
3,9,1,8,0,-1
0,9,2,8,1,-1
1,10,2,9,1,-1
0,10,3,10,2,-1
2,10,2,9,2,-1
3,9,2,8,1,-1
0,9,3,9,1,-1
1,10,3,10,2,-1
2,10,2,9,1,-1
0,10,3,9,2,-1
0,10,4,10,3,-1
2,10,3,9,2,-1
0,10,4,10,2,-1
0,10,5,10,3,-1
0,10,6,10,5,-1
2,10,5,9,5,-1
3,9,5,8,5,-1
3,8,5,7,4,-1
1,9,5,9,4,-1
0,9,6,9,5,-1
2,9,5,9,6,-1
0,9,6,8,5,-1
0,9,7,9,5,-1
3,8,7,9,7,-1
1,9,7,10,7,-1
2,9,6,9,7,-1
0,9,7,8,8,-1
2,9,6,8,7,-1
2,9,5,9,6,-1
0,9,6,8,7,-1
2,9,5,9,6,-1
0,9,6,9,5,-1
2,9,5,8,5,-1
3,8,5,7,4,-1
1,9,5,6,5,-1
0,9,6,7,5,-1
0,9,7,6,5,-1
3,8,7,7,5,-1
3,7,7,7,4,-1
0,7,8,8,4,-1
3,6,8,9,4,-1
3,5,8,9,5,-1
3,4,8,8,5,-1
0,4,9,9,5,-1
0,4,10,10,5,-1
1,5,10,9,6,999
1,5,10,9,6,999
