Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
0,7,1,0,0,1,-1
0,7,2,0,1,1,-1
0,7,3,0,2,1,-1
0,7,4,0,1,1,-1
0,7,5,0,2,1,-1
1,8,5,0,2,0,-1
1,9,5,0,3,0,-1
0,9,6,0,2,0,-1
0,9,7,0,4,0,-1
3,8,7,0,5,0,-1
0,8,8,0,6,0,-1
0,8,9,0,6,1,-1
1,9,9,0,7,1,-1
1,10,9,0,7,0,-1
1,11,9,0,7,1,-1
3,10,9,0,6,0,-1
3,9,9,0,5,0,-1
3,8,9,0,6,0,-1
2,8,8,0,5,0,-1
0,8,9,0,6,0,-1
0,8,10,0,7,0,-1
3,7,10,0,6,0,-1
1,8,10,0,6,1,-1
0,8,11,0,6,0,-1
0,8,12,0,5,0,-1
0,8,13,0,6,0,-1
0,8,14,0,7,0,-1
3,7,14,0,7,1,999
3,7,14,0,7,1,999
