Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
602.2487176898924,0,19,158.2261610031128,980.0
347.075389788213,1,39,271.50755405426025,960.0
367.17989721311034,2,37,321.3192460536957,962.0
-749.2164103394115,3,12,113.01003193855286,-1013.0
433.9784912644283,4,31,242.08919095993042,968.0
484.49357370122544,5,27,699.3787660598755,972.0
570.5376872539538,6,21,261.8116970062256,978.0
602.2487176898924,7,19,162.4921259880066,980.0
-604.7032891732913,8,21,177.21122288703918,-1022.0
602.2487176898924,9,19,214.9256010055542,980.0
-714.198850078903,10,14,130.46143579483032,-1015.0
570.5376872539538,11,21,192.95295190811157,978.0
-649.2653366896044,12,18,101.03656005859375,-1019.0
-824.8023833194335,13,8,68.47739601135254,-1009.0
602.2487176898924,14,19,134.13609910011292,980.0
-649.2653366896044,15,18,194.0392029285431,-1019.0
-680.9102818562571,16,16,154.2862811088562,-1017.0
-170.04331382237262,17,79,753.3462219238281,-1080.0
602.2487176898924,18,19,173.294762134552,980.0
-619.1828606905551,19,20,152.79221320152283,-1021.0
540.3923889457899,20,23,188.6105170249939,976.0
-501.1659596373802,21,29,213.75084495544434,-1030.0
-34.01028485866905,22,74,3601.8916959762573,-75.0
570.5376872539538,23,21,144.23444318771362,978.0
602.2487176898924,24,19,117.20249199867249,980.0
