Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,13,0
1,8,0,0,1,13,-1
3,7,0,1,0,13,-1
1,8,0,0,0,12,-1
3,7,0,1,0,13,-1
1,8,0,0,0,12,-1
3,7,0,0,1,12,-1
0,7,1,0,2,12,-1
2,7,0,0,1,12,-1
1,8,0,0,1,13,-1
1,9,0,0,1,11,-1
1,10,0,0,1,9,-1
3,9,0,0,2,9,-1
3,8,0,0,2,10,-1
1,9,0,0,2,9,-1
1,10,0,0,1,9,-1
3,9,0,0,0,9,-1
1,10,0,0,1,9,-1
1,11,0,1,2,9,-1
1,12,0,1,3,9,-1
1,13,0,1,4,8,-1
0,13,1,1,6,8,-1
1,14,1,1,7,8,-1
2,14,0,1,7,7,-1
0,14,1,1,8,6,-1
2,14,0,1,9,5,-1
0,14,1,1,10,4,-1
2,14,0,1,11,3,-1
0,14,1,1,12,2,-1
2,14,0,1,12,0,-1
0,14,1,1,13,0,-1
0,14,2,1,12,1,-1
0,14,3,1,13,1,-1
0,14,4,1,13,3,-1
0,14,5,1,13,4,-1
0,14,6,1,13,6,-1
2,14,5,1,13,5,-1
2,14,4,1,14,5,-1
2,14,3,1,14,6,-1
2,14,2,1,13,5,-1
2,14,1,1,13,4,-1
2,14,0,1,13,2,-1
3,13,0,1,13,0,-101
3,13,0,1,13,0,-101
