X,Y
5,5
6,5
5,5
6,5
7,5
8,5
7,5
6,5
5,5
5,6
6,6
7,6
8,6
7,6
6,6
5,6
4,6
4,7
9,5
10,5
10,6
2,1
2,0
2,1
2,2
1,6
2,6
1,6
