Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,31.439851999282837,-1005.0
-953.550625,1,2,22.53869390487671,-1003.0
-824.8023833194335,2,8,64.76746702194214,-1009.0
-930.7118593749999,3,3,28.63540005683899,-1004.0
-886.7329613183592,4,5,45.886269092559814,-1006.0
-930.7118593749999,5,3,29.957226991653442,-1004.0
-824.8023833194335,6,8,55.772995948791504,-1009.0
-930.7118593749999,7,3,27.00446319580078,-1004.0
-930.7118593749999,8,3,27.191537141799927,-1004.0
-844.9255213532653,9,7,53.20339512825012,-1008.0
-930.7118593749999,10,3,26.803266048431396,-1004.0
-865.5646372854002,11,6,44.39629006385803,-1007.0
-930.7118593749999,12,3,28.18409490585327,-1004.0
-805.1823237364478,13,9,68.8462929725647,-1010.0
-930.7118593749999,14,3,27.644349098205566,-1004.0
-824.8023833194335,15,8,49.82435703277588,-1009.0
-886.7329613183592,16,5,33.60425591468811,-1006.0
-930.7118593749999,17,3,27.659929990768433,-1004.0
-865.5646372854002,18,6,41.73743391036987,-1007.0
-953.550625,19,2,21.521245002746582,-1003.0
-865.5646372854002,20,6,46.86502480506897,-1007.0
-886.7329613183592,21,5,40.30437779426575,-1006.0
-865.5646372854002,22,6,51.283281087875366,-1007.0
-805.1823237364478,23,9,54.312657833099365,-1010.0
-953.550625,24,2,20.008777856826782,-1003.0
