X,Y
6,6
6,5
5,5
5,4
4,4
4,5
4,6
9,4
9,5
8,5
7,5
7,4
6,4
6,3
5,3
4,3
5,3
5,2
4,2
4,3
3,9
2,9
1,9
2,9
3,9
2,9
1,9
0,9
3,2
3,3
2,3
2,2
8,6
