Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,2,0,-1
1,8,0,2,1,-1
1,9,0,4,1,-1
0,9,1,6,1,-1
1,10,1,6,2,-1
0,10,2,8,2,-1
0,10,3,9,2,-1
0,10,4,10,3,-1
2,10,3,9,2,-1
0,10,4,10,3,-1
0,10,5,10,4,-1
2,10,4,9,4,-1
3,9,4,8,3,-1
1,10,4,10,3,-1
2,10,3,9,2,-1
0,10,4,9,2,-1
0,10,5,9,4,-1
0,10,6,10,4,-1
0,10,7,10,6,-1
2,10,6,10,4,-1
0,10,7,9,4,-1
3,9,7,10,4,-1
3,8,7,10,5,-1
0,8,8,10,6,-1
3,7,8,10,6,-1
0,7,9,9,7,-1
3,6,9,7,7,-1
0,6,10,7,6,-1
3,5,10,7,7,999
3,5,10,7,7,999
