Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,3,0,-1
0,7,1,5,0,-1
0,7,2,5,0,-1
1,8,2,5,2,-1
0,8,3,7,2,-1
0,8,4,5,2,-1
1,9,4,7,2,-1
1,10,4,8,2,-1
0,10,5,9,3,-1
0,10,6,7,3,-1
2,10,5,9,3,-1
0,10,6,10,3,-1
0,10,7,10,5,-1
0,10,8,10,7,-1
2,10,7,8,7,-1
2,10,6,8,6,-1
0,10,7,8,7,-1
2,10,6,10,7,-1
0,10,7,10,5,-1
3,9,7,10,7,-1
1,10,7,9,8,-1
2,10,6,9,7,-1
2,10,5,10,6,-1
0,10,6,10,4,-1
0,10,7,10,5,-1
3,9,7,10,6,-1
3,8,7,10,5,-1
0,8,8,10,6,-1
3,7,8,10,7,-1
3,6,8,10,5,-1
0,6,9,10,6,-1
0,6,10,10,7,-1
3,5,10,8,7,999
3,5,10,8,7,999
