Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,3,3,0
0,7,1,0,3,2,-1
2,7,0,0,2,2,-1
1,8,0,0,2,3,-1
0,8,1,0,0,3,-1
1,9,1,0,1,3,-1
1,10,1,0,2,3,-1
0,10,2,0,2,2,-1
0,10,3,0,3,2,-1
3,9,3,0,2,2,-1
0,9,4,0,3,2,-1
0,9,5,0,2,2,-1
3,8,5,0,2,3,-1
0,8,6,0,2,2,-1
0,8,7,1,2,3,-1
1,9,7,0,1,3,-1
0,9,8,0,2,3,-1
0,9,9,0,2,2,-1
0,9,10,0,2,3,-1
0,9,11,0,1,3,-1
1,10,11,0,0,3,-1
0,10,12,0,1,3,-1
3,9,12,0,0,3,-1
3,8,12,0,0,4,-1
3,7,12,1,0,5,-1
3,6,12,0,1,5,-1
2,6,11,1,0,5,-1
0,6,12,1,0,4,-1
0,6,13,0,0,3,-1
1,7,13,0,0,4,-1
0,7,14,0,0,5,999
0,7,14,0,0,5,999
