Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
3,5,0,2,0,-1
1,6,0,2,0,-1
0,6,1,2,0,-1
0,6,2,3,0,-1
0,6,3,4,0,-1
0,6,4,5,0,-1
3,5,4,5,1,-1
0,5,5,6,1,-1
3,4,5,6,2,-1
2,4,4,6,1,-1
3,3,4,6,2,-1
2,3,3,6,1,-1
0,3,4,6,2,-1
0,3,5,6,1,-1
0,3,6,6,2,-1
3,2,6,6,1,-1
3,1,6,6,2,-1
1,2,6,6,1,-1
0,2,7,6,2,-1
3,1,7,6,1,-1
3,0,7,6,2,-1
1,1,7,6,1,-1
0,1,8,6,2,-1
3,0,8,6,1,-1
0,0,9,5,1,-1
2,0,8,6,1,-1
0,0,9,6,2,-1
1,1,9,6,1,-1
1,2,9,6,2,-1
1,3,9,7,3,-1
0,3,10,7,5,-1
1,4,10,7,6,-1
1,5,10,7,7,999
1,5,10,7,7,999
