Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,11,1,0
3,6,0,1,10,1,-1
3,5,0,1,8,1,-1
3,4,0,1,6,1,-1
3,3,0,1,5,1,-1
3,2,0,1,3,1,-1
3,1,0,1,1,1,-1
1,2,0,1,1,0,-1
1,3,0,1,0,1,-1
1,4,0,1,1,1,-1
1,5,0,1,2,1,-1
1,6,0,1,4,1,-1
1,7,0,1,5,1,-1
1,8,0,1,6,0,-1
1,9,0,1,8,0,-1
1,10,0,1,9,1,-1
1,11,0,1,10,2,-1
1,12,0,1,11,3,-1
1,13,0,1,11,2,-1
1,14,0,1,12,1,-1
0,14,1,1,13,1,-1
0,14,2,1,13,0,-1
0,14,3,1,14,0,-1
0,14,4,1,14,1,-1
0,14,5,1,14,0,-1
3,13,5,1,14,1,-1
3,12,5,1,14,3,-1
3,11,5,1,12,3,-1
3,10,5,1,11,3,-1
0,10,6,1,11,5,-1
0,10,7,1,10,6,-1
0,10,8,1,10,7,-1
3,9,8,1,8,7,-1
0,9,9,1,9,8,-1
0,9,10,1,9,9,-1
0,9,11,1,10,10,-1
0,9,12,1,9,10,-1
0,9,13,1,9,12,-1
3,8,13,1,11,12,-1
0,8,14,1,9,12,-1
3,7,14,1,8,13,999
3,7,14,1,8,13,999
