Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,1,-1
1,7,0,2,1,-1
1,8,0,4,1,-1
1,9,0,4,2,-1
1,10,0,4,1,-1
0,10,1,6,1,-1
0,10,2,8,1,-1
0,10,3,9,2,-1
0,10,4,10,3,-1
2,10,3,9,3,-1
3,9,3,8,3,-1
3,8,3,8,4,-1
0,8,4,7,4,-1
3,7,4,6,3,-1
1,8,4,8,3,-1
2,8,3,8,4,-1
0,8,4,8,2,-1
1,9,4,9,3,-1
2,9,3,8,2,-1
0,9,4,9,3,-1
2,9,3,8,3,-1
3,8,3,7,2,-1
1,9,3,8,2,-1
0,9,4,9,3,-1
2,9,3,8,3,-1
3,8,3,7,2,-1
0,8,4,7,1,-1
1,9,4,7,2,-1
0,9,5,7,3,-1
0,9,6,7,4,-1
1,10,6,6,4,-1
0,10,7,7,4,-1
0,10,8,8,4,-1
0,10,9,9,4,-1
0,10,10,9,5,-1
3,9,10,9,6,-1
3,8,10,9,7,-1
3,7,10,9,8,-1
3,6,10,9,7,-1
3,5,10,9,6,999
3,5,10,9,6,999
