Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-786.0527656430365,0,10,5.431066989898682,-1011.0
-824.8023833194335,1,8,4.456785202026367,-1009.0
-844.9255213532653,2,7,3.368389129638672,-1008.0
-805.1823237364478,3,9,4.418503999710083,-1010.0
670.6974923009166,4,15,9.833872079849243,984.0
-619.1828606905551,5,20,8.760262966156006,-1021.0
-767.4014465019607,6,11,4.600488901138306,-1012.0
-697.3438788269304,7,15,7.56343412399292,-1016.0
-697.3438788269304,8,15,7.32860803604126,-1016.0
-697.3438788269304,9,15,8.93015193939209,-1016.0
-805.1823237364478,10,9,4.769747972488403,-1010.0
-749.2164103394115,11,12,7.133219003677368,-1013.0
433.9784912644283,12,31,15.917587041854858,968.0
-865.5646372854002,13,6,2.814646005630493,-1007.0
-537.5576361164607,14,26,11.368551015853882,-1027.0
-604.7032891732913,15,21,9.14183497428894,-1022.0
-767.4014465019607,16,11,4.086513996124268,-1012.0
-604.7032891732913,17,21,9.710336923599243,-1022.0
-767.4014465019607,18,11,4.151001930236816,-1012.0
-749.2164103394115,19,12,6.599764108657837,-1013.0
-767.4014465019607,20,11,5.188698053359985,-1012.0
-731.4860000809261,21,13,7.603279113769531,-1014.0
-664.8875248098508,22,17,8.205077886581421,-1018.0
-749.2164103394115,23,12,6.634494066238403,-1013.0
-576.82106427036,24,23,10.951590776443481,-1024.0
