Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-563.4005376636011,0,24,0.2669951915740967,-1025.0
-930.7118593749999,1,3,0.03701615333557129,-1004.0
-865.5646372854002,2,6,0.056886911392211914,-1007.0
-953.550625,3,2,0.0242919921875,-1003.0
-908.4440628906249,4,4,0.039994001388549805,-1005.0
-908.4440628906249,5,4,0.04087185859680176,-1005.0
-930.7118593749999,6,3,0.046633005142211914,-1004.0
-786.0527656430365,7,10,0.08260107040405273,-1011.0
-865.5646372854002,8,6,0.05674600601196289,-1007.0
-908.4440628906249,9,4,0.04000496864318848,-1005.0
-731.4860000809261,10,13,0.10515809059143066,-1014.0
-731.4860000809261,11,13,0.1035621166229248,-1014.0
-930.7118593749999,12,3,0.02899789810180664,-1004.0
-908.4440628906249,13,4,0.04297804832458496,-1005.0
-930.7118593749999,14,3,0.12493586540222168,-1004.0
-649.2653366896044,15,18,0.1815030574798584,-1019.0
-886.7329613183592,16,5,0.0457000732421875,-1006.0
-844.9255213532653,17,7,0.06624794006347656,-1008.0
-908.4440628906249,18,4,0.058200836181640625,-1005.0
-865.5646372854002,19,6,0.045166015625,-1007.0
-844.9255213532653,20,7,0.06026196479797363,-1008.0
-930.7118593749999,21,3,0.029165029525756836,-1004.0
-824.8023833194335,22,8,0.07970094680786133,-1009.0
-680.9102818562571,23,16,0.169205904006958,-1017.0
-886.7329613183592,24,5,0.051759958267211914,-1006.0
