Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-844.9255213532653,0,7,17.73402500152588,-1008.0
-930.7118593749999,1,3,10.557305097579956,-1004.0
-908.4440628906249,2,4,13.50297498703003,-1005.0
-865.5646372854002,3,6,18.420599937438965,-1007.0
-930.7118593749999,4,3,10.84822702407837,-1004.0
-805.1823237364478,5,9,24.189398050308228,-1010.0
-865.5646372854002,6,6,19.086108922958374,-1007.0
-886.7329613183592,7,5,14.115657806396484,-1006.0
-634.0337032723642,8,19,39.65926909446716,-1020.0
-930.7118593749999,9,3,11.527644872665405,-1004.0
-865.5646372854002,10,6,16.981995105743408,-1007.0
-908.4440628906249,11,4,12.6372709274292,-1005.0
-844.9255213532653,12,7,25.194466829299927,-1008.0
-930.7118593749999,13,3,10.313517093658447,-1004.0
-930.7118593749999,14,3,12.321227073669434,-1004.0
-886.7329613183592,15,5,18.106815099716187,-1006.0
-619.1828606905551,16,20,38.65985679626465,-1021.0
-886.7329613183592,17,5,12.79866909980774,-1006.0
-953.550625,18,2,7.9106690883636475,-1003.0
-844.9255213532653,19,7,20.773202896118164,-1008.0
-767.4014465019607,20,11,27.257065057754517,-1012.0
-697.3438788269304,21,15,36.90496110916138,-1016.0
-886.7329613183592,22,5,15.504385948181152,-1006.0
-731.4860000809261,23,13,31.422980785369873,-1014.0
-786.0527656430365,24,10,26.670094966888428,-1011.0
