Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-930.7118593749999,0,3,0.07958102226257324,-1004.0
-976.975,1,1,0.03485989570617676,-1002.0
-731.4860000809261,2,13,0.17551898956298828,-1014.0
-749.2164103394115,3,12,0.25426793098449707,-1013.0
-930.7118593749999,4,3,0.05249595642089844,-1004.0
-865.5646372854002,5,6,0.1073908805847168,-1007.0
-767.4014465019607,6,11,0.15151214599609375,-1012.0
-865.5646372854002,7,6,0.1158909797668457,-1007.0
-886.7329613183592,8,5,0.12154293060302734,-1006.0
-714.198850078903,9,14,0.27625584602355957,-1015.0
-886.7329613183592,10,5,0.10975980758666992,-1006.0
-731.4860000809261,11,13,0.20205116271972656,-1014.0
-953.550625,12,2,0.06022000312805176,-1003.0
-930.7118593749999,13,3,0.06004595756530762,-1004.0
-865.5646372854002,14,6,0.08892011642456055,-1007.0
-865.5646372854002,15,6,0.0836641788482666,-1007.0
-908.4440628906249,16,4,0.07923293113708496,-1005.0
-844.9255213532653,17,7,0.13462209701538086,-1008.0
-824.8023833194335,18,8,0.18524599075317383,-1009.0
-865.5646372854002,19,6,0.08379817008972168,-1007.0
-953.550625,20,2,0.05613088607788086,-1003.0
-953.550625,21,2,0.03944706916809082,-1003.0
-767.4014465019607,22,11,0.1730191707611084,-1012.0
-908.4440628906249,23,4,0.07898688316345215,-1005.0
-680.9102818562571,24,16,0.3373279571533203,-1017.0
