Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,11,0
3,6,0,0,6,11,-1
0,6,1,0,5,11,-1
3,5,1,0,4,11,-1
2,5,0,0,4,10,-1
3,4,0,0,4,11,-1
3,3,0,0,4,12,-1
1,4,0,0,5,12,-1
3,3,0,0,6,12,-1
1,4,0,0,7,12,-1
3,3,0,0,6,12,-1
3,2,0,0,7,12,-1
1,3,0,0,8,12,-1
1,4,0,0,8,11,-1
3,3,0,0,8,10,-1
1,4,0,0,9,10,-1
3,3,0,0,9,11,-1
1,4,0,0,10,11,-1
3,3,0,0,11,11,-1
1,4,0,0,11,12,-1
3,3,0,0,12,12,-1
1,4,0,0,14,12,-1
1,5,0,1,12,11,-1
1,6,0,1,11,12,-1
0,6,1,1,11,11,-1
2,6,0,1,11,9,-1
3,5,0,1,11,10,-1
1,6,0,1,12,9,-1
3,5,0,1,12,7,-1
3,4,0,1,11,7,-1
0,4,1,1,10,7,-1
2,4,0,1,9,6,-1
1,5,0,1,7,6,-1
1,6,0,1,7,4,-1
3,5,0,1,6,3,-1
1,6,0,1,5,4,-1
1,7,0,1,5,3,-1
1,8,0,1,5,2,-1
1,9,0,1,7,2,-1
1,10,0,1,8,3,-1
1,11,0,1,9,2,-1
1,12,0,1,10,2,-1
1,13,0,1,9,1,-1
0,13,1,1,10,2,-1
2,13,0,1,11,3,-1
3,12,0,1,10,3,-1
1,13,0,1,11,2,-1
0,13,1,1,12,2,-1
2,13,0,1,12,0,-1
0,13,1,1,13,1,-101
0,13,1,1,13,1,-101
