Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,11,0
3,6,0,0,8,11,-1
3,5,0,0,7,11,-1
3,4,0,0,6,11,-1
0,4,1,0,6,12,-1
2,4,0,0,6,13,-1
0,4,1,0,7,13,-1
2,4,0,0,8,13,-1
3,3,0,0,8,12,-1
1,4,0,0,8,11,-1
1,5,0,0,7,11,-1
3,4,0,0,6,11,-1
1,5,0,0,6,12,-1
0,5,1,0,7,12,-1
0,5,2,0,8,12,-1
2,5,1,0,8,11,-1
0,5,2,0,8,12,-1
0,5,3,0,8,11,-1
0,5,4,0,8,12,-1
3,4,4,0,7,12,-1
3,3,4,0,6,12,-1
3,2,4,0,7,12,-1
3,1,4,0,7,11,-1
2,1,3,0,7,12,-1
2,1,2,0,7,13,-1
2,1,1,0,7,14,-1
0,1,2,0,7,13,-1
2,1,1,0,6,13,-1
3,0,1,0,5,13,-1
1,1,1,0,5,12,-1
3,0,1,0,5,11,-1
1,1,1,0,6,11,-1
0,1,2,0,6,12,-1
2,1,1,0,6,11,-1
0,1,2,0,7,11,-1
3,0,2,0,8,11,-1
0,0,3,0,8,10,-1
0,0,4,0,8,11,-1
2,0,3,0,7,11,-1
0,0,4,0,7,12,-1
2,0,3,0,8,12,-1
0,0,4,0,9,12,-1
1,1,4,0,9,13,-1
1,2,4,0,8,13,-1
3,1,4,0,7,13,-1
0,1,5,0,6,13,-1
1,2,5,0,5,13,-1
3,1,5,0,4,13,-1
1,2,5,0,4,14,-1
3,1,5,0,4,13,-1
1,2,5,0,3,13,-1
2,2,4,0,4,13,-1
0,2,5,0,4,12,-1
3,1,5,0,3,12,-1
2,1,4,0,3,11,-1
3,0,4,0,3,12,-1
0,0,5,0,4,12,-1
2,0,4,0,3,12,-1
0,0,5,0,3,11,-1
2,0,4,0,4,11,-1
1,1,4,0,5,11,-1
3,0,4,0,5,12,-1
2,0,3,0,4,12,-1
0,0,4,0,3,12,-1
2,0,3,0,3,13,-1
2,0,2,0,3,12,-1
2,0,1,0,4,12,-1
0,0,2,0,4,11,-1
0,0,3,0,3,11,-1
0,0,4,0,2,11,-1
0,0,5,0,3,11,-1
2,0,4,0,2,11,-1
1,1,4,1,1,11,-1
1,2,4,0,2,12,-1
0,2,5,0,2,13,-1
1,3,5,0,1,13,-1
1,3,5,0,1,13,-1
