Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,11,0
3,6,0,0,7,10,-1
1,7,0,0,7,11,-1
1,8,0,0,8,11,-1
1,9,0,0,7,11,-1
3,8,0,0,6,11,-1
3,7,0,0,5,11,-1
1,8,0,0,4,11,-1
3,7,0,0,5,11,-1
1,8,0,0,5,10,-1
3,7,0,0,4,10,-1
3,6,0,0,5,10,-1
1,7,0,0,5,11,-1
1,8,0,0,5,10,-1
0,8,1,0,4,10,-1
1,9,1,0,5,10,-1
1,10,1,0,6,10,-1
1,11,1,0,7,10,-1
1,12,1,0,7,9,-1
0,12,2,0,8,9,-1
0,12,3,0,7,9,-1
0,12,4,0,7,10,-1
2,12,3,0,7,9,-1
1,13,3,0,8,9,-1
1,14,3,0,7,9,-1
3,13,3,0,8,9,-1
3,12,3,0,7,9,-1
0,12,4,0,8,9,-1
0,12,5,0,7,9,-1
2,12,4,0,7,10,-1
1,13,4,0,6,10,-1
0,13,5,0,7,10,-1
1,14,5,0,7,9,-1
2,14,4,0,8,9,-1
3,13,4,0,7,9,-1
3,12,4,0,8,9,-1
1,13,4,0,7,9,-1
3,12,4,0,7,10,-1
0,12,5,0,6,10,-1
1,13,5,0,6,11,-1
2,13,4,0,6,10,-1
0,13,5,0,7,10,-1
1,14,5,0,7,11,-1
0,14,6,0,8,11,-1
2,14,5,0,9,11,-1
3,13,5,0,8,11,-1
2,13,4,0,9,11,-1
0,13,5,0,8,11,-1
1,14,5,0,7,11,-1
3,13,5,0,8,11,-1
1,14,5,0,7,11,-1
0,14,6,0,6,11,-1
2,14,5,0,7,11,-1
2,14,4,0,7,10,-1
0,14,5,0,7,11,-1
0,14,6,0,8,11,-1
0,14,7,1,9,11,-1
2,14,6,0,10,11,-1
2,14,5,0,10,9,-1
2,14,4,0,11,9,-1
2,14,3,0,11,8,-1
2,14,2,0,11,7,-1
3,13,2,0,12,7,-1
3,12,2,0,12,8,-1
3,11,2,0,12,7,-1
3,10,2,0,12,8,-1
0,10,3,0,12,7,-1
1,11,3,0,12,8,-1
3,10,3,0,12,7,-1
2,10,2,0,12,8,-1
3,9,2,0,12,9,-1
1,10,2,0,12,8,-1
0,10,3,0,12,7,-1
2,10,2,0,12,8,-1
0,10,3,0,12,7,-1
1,11,3,0,11,7,-1
3,10,3,0,12,7,-1
2,10,2,0,11,7,-1
0,10,3,0,12,7,-1
1,11,3,0,11,7,-1
3,10,3,0,12,7,-1
2,10,2,0,12,8,-1
1,11,2,0,13,8,-1
3,10,2,0,14,8,-1
3,9,2,0,14,7,-1
0,9,3,0,14,6,-1
2,9,2,1,14,5,-1
0,9,3,0,13,5,-1
0,9,4,0,12,5,-1
0,9,5,0,12,4,-1
0,9,6,0,13,4,-1
1,10,6,0,12,4,-1
0,10,7,0,12,5,-1
1,11,7,0,12,4,-1
0,11,8,0,12,3,-1
1,12,8,0,12,4,-1
3,11,8,0,13,4,-1
0,11,9,0,12,4,-1
0,11,10,0,12,3,-1
2,11,9,0,11,3,-1
2,11,8,0,10,3,-1
1,12,8,0,11,3,-1
0,12,9,0,10,3,-1
2,12,8,0,9,3,-1
0,12,9,1,8,3,-1
3,11,9,0,8,5,-1
0,11,10,0,9,5,-1
3,10,10,0,9,6,-1
0,10,11,0,10,6,-1
0,10,12,0,10,7,-1
2,10,11,1,11,7,-1
3,9,11,0,9,7,-1
0,9,12,0,10,7,-1
0,9,13,0,9,7,-1
1,10,13,0,10,7,-1
0,10,14,0,9,7,-1
2,10,13,0,10,7,-1
0,10,14,0,9,7,-1
2,10,13,0,10,7,-1
1,11,13,0,9,7,-1
2,11,12,0,9,6,-1
1,12,12,0,9,7,-1
0,12,13,0,10,7,-1
1,13,13,0,9,7,-1
3,12,13,0,10,7,-1
1,13,13,0,9,7,-1
1,14,13,1,10,7,-1
3,13,13,1,11,7,-1
0,13,14,0,10,7,-1
2,13,13,1,11,7,-1
3,12,13,1,11,8,-1
3,11,13,1,11,9,-1
3,10,13,1,11,10,-1
0,10,14,1,10,10,-1
3,9,14,1,10,11,-1
1,10,14,1,10,13,-1
3,9,14,1,9,14,-101
3,9,14,1,9,14,-101
