Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,0,1,-1
1,5,0,1,1,-1
3,4,0,1,2,-1
0,4,1,1,3,-1
2,4,0,1,4,-1
0,4,1,1,5,-1
1,5,1,1,6,-1
3,4,1,2,6,-1
2,4,0,2,5,-1
1,5,0,2,4,-1
3,4,0,2,3,-1
0,4,1,1,3,-1
1,5,1,1,2,-1
1,6,1,1,1,-1
2,6,0,1,0,-1
3,5,0,0,0,-1
3,4,0,1,0,-1
1,5,0,1,1,-1
3,4,0,0,1,-1
1,5,0,0,2,-1
3,4,0,0,3,-1
0,4,1,0,2,-1
1,5,1,0,3,-1
3,4,1,0,2,-1
0,4,2,1,2,-1
1,5,2,0,2,-1
0,5,3,1,2,-1
2,5,2,1,1,-1
2,5,1,1,2,-1
2,5,0,0,2,-1
3,4,0,0,3,-1
1,5,0,0,2,-1
1,6,0,0,3,-1
0,6,1,1,3,-1
3,5,1,1,4,-1
1,6,1,1,3,-1
2,6,0,2,3,-1
3,5,0,2,4,-1
3,4,0,1,4,-1
0,4,1,2,4,-1
1,5,1,3,4,-1
3,4,1,3,5,-1
2,4,0,4,5,-1
1,5,0,4,3,-1
1,6,0,4,2,-1
0,6,1,5,1,-1
1,7,1,6,1,-1
3,6,1,5,1,-1
3,5,1,4,1,-1
0,5,2,5,1,-1
2,5,1,4,1,-1
3,4,1,5,1,-1
1,5,1,4,1,-1
3,4,1,5,1,-1
1,5,1,4,0,-1
1,6,1,5,0,-1
0,6,2,5,1,-1
1,7,2,6,1,-1
1,8,2,7,1,-1
0,8,3,6,1,-1
0,8,4,6,3,-1
0,8,5,7,2,-1
0,8,6,8,3,-1
3,7,6,7,4,-1
3,6,6,7,5,-1
3,5,6,6,5,-1
0,5,7,5,6,-1
1,6,7,6,6,-1
3,5,7,5,6,-1
0,5,8,5,7,-1
0,5,9,5,9,-1001
0,5,9,5,9,-1001
