Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,9,0
3,6,0,0,3,9,-1
0,6,1,0,2,9,-1
1,7,1,0,1,9,-1
0,7,2,0,0,9,-1
0,7,3,1,0,10,-1
3,6,3,0,0,9,-1
0,6,4,1,1,9,-1
0,6,5,0,2,8,-1
0,6,6,0,3,8,-1
2,6,5,1,3,7,-1
1,7,5,0,3,8,-1
3,6,5,1,3,7,-1
1,7,5,0,2,8,-1
3,6,5,0,3,8,-1
0,6,6,0,3,7,-1
2,6,5,0,3,8,-1
3,5,5,1,3,7,-1
1,6,5,0,3,8,-1
0,6,6,0,3,7,-1
3,5,6,0,3,8,-1
1,6,6,0,3,7,-1
0,6,7,0,3,8,-1
3,5,7,0,3,7,-1
1,6,7,0,3,8,-1
2,6,6,0,3,7,-1
2,6,5,0,3,8,-1
1,7,5,0,3,7,-1
3,6,5,0,2,8,-1
1,7,5,0,3,8,-1
3,6,5,1,3,7,-1
1,7,5,0,2,6,-1
3,6,5,0,2,5,-1
1,7,5,0,3,5,-1
3,6,5,1,3,4,-1
0,6,6,1,4,4,-1
0,6,7,1,5,4,-1
0,6,8,1,6,5,-1
1,7,8,1,6,7,-1
0,7,9,1,7,8,-1
0,7,10,1,7,9,-1
0,7,11,1,7,11,-101
0,7,11,1,7,11,-101
