Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,2,9,0
0,7,1,0,2,8,-1
0,7,2,0,2,7,-1
0,7,3,0,2,6,-1
0,7,4,0,1,6,-1
1,8,4,0,2,6,-1
0,8,5,0,2,5,-1
1,9,5,0,3,5,-1
1,10,5,1,3,4,-1
0,10,6,1,4,4,-1
0,10,7,0,5,4,-1
1,11,7,1,7,4,-1
0,11,8,1,8,5,-1
0,11,9,1,9,5,-1
0,11,10,0,8,5,-1
3,10,10,0,9,5,-1
0,10,11,0,9,6,-1
2,10,10,0,10,6,-1
3,9,10,0,10,8,-1
3,8,10,0,11,9,-1
2,8,9,0,12,9,-1
0,8,10,0,11,9,-1
3,7,10,1,11,10,-1
3,6,10,1,10,10,-1
1,7,10,1,8,10,-1
3,6,10,1,7,10,-1
0,6,11,1,6,11,-101
0,6,11,1,6,11,-101
