Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
3,4,1,1,1,-1
1,5,1,1,0,-1
3,4,1,0,0,-1
1,5,1,1,0,-1
3,4,1,0,0,-1
0,4,2,1,0,-1
0,4,3,1,1,-1
0,4,4,2,1,-1
0,4,5,2,2,-1
2,4,4,2,1,-1
0,4,5,2,0,-1
2,4,4,1,0,-1
2,4,3,0,0,-1
1,5,3,1,0,-1
3,4,3,1,1,-1
0,4,4,1,0,-1
1,5,4,1,1,-1
2,5,3,1,0,-1
1,6,3,2,0,-1
1,7,3,1,0,-1
0,7,4,1,1,-1
2,7,3,1,0,-1
0,7,4,1,1,-1
2,7,3,1,0,-1
0,7,4,0,0,-1
0,7,5,1,0,-1
1,8,5,2,0,-1
0,8,6,3,0,-1
0,8,7,4,0,-1
0,8,8,5,0,-1
3,7,8,4,0,-1
0,7,9,3,0,-1
2,7,8,2,0,-1
0,7,9,3,0,-1
3,6,9,2,0,-1
0,6,10,1,0,-1
3,5,10,2,0,999
3,5,10,2,0,999
